count2019_01,source_name_01_y,ra_01,dec_01
5469,UGC10593,253.079,55.9055
5470,NGC6243,253.11,23.3325
5471,CGCG225-006,253.181,39.37
5474,NGC6240,253.245,2.40056
5476,Mrk501,253.468,39.7602
5477,EXO16524+3930,253.534,39.4258
5478,SDSSJ16555+6314,253.889,63.2419
5479,NPM1G+21.0507,254.007,21.2114
5480,1656249+5458562,254.104,54.9823
5481,165647+264413,254.199,26.737
5483,165716+275059,254.317,27.8496
5503,NGC6264,254.317,27.8496
5513,J165726+404408,254.361,40.7356
5514,NGC6269,254.492,27.8544
5515,165815+392329,254.565,39.3915
5516,J1658+3923,254.565,39.3915
5519,2MFGC13581,254.565,39.3914
5521,165844+384832,254.686,38.809
5522,J165855+363119,254.73,36.5221
5524,NPM1G+52.0273,255.113,51.9864
5525,NGC-6278,255.21,23.0111
5526,170102+381229,255.259,38.2081
5527,MARK504,255.282,29.4069
5528,170108+324933,255.286,32.826
5529,2MASXiJ1701112+,255.296,69.4118
5533,J170302+374709,255.758,37.7859
5534,170309+393204,255.792,39.5346
5535,UGC10675NED01,255.815,31.4581
5537,B31702+457,255.876,45.68
5538,170411.9+251530,256.05,25.2583
5539,UGC10683NED02,256.252,-1.54128
5540,UGC10695,256.273,43.0431
5542,170558-105815,256.495,-10.9709
5543,CGCG225-050,257.188,42.2829
5544,J170932+342537,257.384,34.427
5545,1709347+2758211,257.395,27.9727
5548,NGC-6340,257.604,72.3044
5549,171138+285408,257.912,28.9023
5550,CGCG198-020,258.118,35.884
5551,171238+571920,258.159,57.3224
5581,NGC6323,258.325,43.7824
5597,UGC10774,258.538,58.8184
5598,CGCG225-075,258.538,39.4983
5599,171447+575117,258.696,57.8548
5600,SDSSJ17153+5739,258.828,57.6588
5601,J171544+292415,258.935,29.4043
5602,UGC10782,258.97,36.4058
5603,J171610+314732,259.044,31.7923
5605,SDSSJ17173+6417,259.349,64.2897
5606,171725+291107,259.356,29.1855
5608,NGC-6361,259.671,60.6081
5609,UGC10814NOTES01,259.81,48.9803
5610,3C353,260.117,-0.979667
5612,CGCG252-044,260.123,50.3772
5613,MRK506,260.666,30.8814
5614,SDSSJ17227+6209,260.682,62.1662
5615,J1722+3120,260.736,31.342
5616,1723031+1456225,260.763,14.9396
5619,IRAS17208-0014,260.841,-0.283611
5620,2MASXJ17232194-,260.841,-0.283611
5621,2MASXJ17232321+,260.847,36.5028
5622,2MASXJ17232511+,260.855,36.5069
5624,IC-1256,260.947,26.4867
5625,FBQSJ172527.2+3,261.364,37.4419
5626,J172653+565055,261.721,56.8488
5627,NGC-6368,261.798,11.5436
5628,NGC-6381,261.82,60.0141
5629,NGC-6372,261.883,26.475
5631,SDSSJ17283+5732,262.097,57.5452
5632,SDSSJ17286+5708,262.156,57.145
5633,CGCG082-035,262.257,14.2975
5634,172956+582350,262.486,58.3974
5636,NGC6394,262.589,59.64
5638,173212+595629,263.051,59.9416
5639,NGC-6384,263.101,7.06028
5640,NGC-6389,263.166,16.4018
5641,J173249+565404,263.205,56.9013
5642,CGCG321-020NED0,263.632,67.0414
5643,1735337+2047470,263.891,20.7964
5644,2MASXiJ1736098+,264.041,49.3078
5646,1737272+3728357,264.363,37.4766
5647,GRS1734-292,264.368,-29.1339
5648,173752+540339,264.469,54.061
5649,2MASXJ17380143+,264.506,56.2238
5651,NGC6418,264.539,58.7151
5652,J173827+245712,264.614,24.9536
5653,NGC-6408,264.697,18.8778
5654,2MASXiJ1741149+,265.312,70.6906
5655,RXSJ17414+0348,265.368,3.81475
5656,2MASXJ17412948+,265.373,55.2419
5657,1H1739-126,265.48,-12.1992
5658,2MASXJ17422161+,265.59,55.4892
5659,Zw300.062,265.822,62.8393
5660,RXJ17450+4802,266.269,48.0444
5663,Kaz163,266.746,68.6078
5664,IGRJ17476-2253,266.874,-22.8789
5665,Mrk507,267.16,68.7044
5666,CGCG055-018,267.279,8.10283
5667,NGC6503,267.36,70.1444
5668,IGRJ17513-2011,267.807,-20.2041
5669,NGC-6484,267.946,24.4836
5670,NGC-6485,267.97,31.4618
5671,UGC11016,268.028,28.9052
5674,2MASXJ17534536+,268.439,33.848
5675,NGC6538,268.569,73.4239
5676,2MASXJ17541877+,268.578,18.9486
5677,1754251-0202358,268.605,-2.04328
5678,IRAS17526+3253,268.622,32.8873
5679,UGC-11041,268.716,34.7762
5680,UGC11040,268.762,28.5147
5681,NGC6521,268.952,62.6122
5682,NGC-6500,268.999,18.3383
5687,NGC-6501,269.016,18.3731
5688,UGC-11058,269.229,32.6366
5689,1757414+0305162,269.422,3.08783
5690,NGC6542,269.911,61.3594
5691,NGC6552,270.03,66.6151
5692,MCG+07-37-014,270.03,44.4941
5693,CGCG227-012,270.288,42.3619
5694,IGRJ18027-1455,270.697,-14.915
5695,NGC-6548,271.456,18.538
5696,3C371.0,271.711,69.8244
5697,3C371.0-UGC1113,271.711,69.8244
5698,NGC-6555,271.955,17.6049
5699,1811384+0131397,272.91,1.52772
5700,NGC-6574,272.963,14.9817
5701,2MFGC14267,273.451,57.0687
5703,ugc11182,273.693,56.4982
5705,1815216+4659349,273.84,46.9931
5707,UGC11185NED01,274.039,42.6564
5708,UGC-11194,274.487,26.7572
5710,HS1817+5342,274.543,53.7294
5711,NGC-6643,274.943,74.5683
5713,NGC6636NED02,275.521,66.6219
5714,NGC-6654,276.031,73.1832
5715,NGC-6632,276.263,27.5353
5716,MCG+03.47.002,276.812,19.9387
5717,Ark539,277.201,50.3725
5718,HS1831+5338,278.207,53.6728
5719,NGC6677,278.4,67.1108
5720,NGC-6661,278.653,22.9097
5722,3C382,278.764,32.6963
5723,1836512-2259491,279.213,-22.9969
5724,3C386,279.609,17.1973
5725,NGC-6674,279.641,25.3751
5726,1839211+1449361,279.838,14.8267
5727,3C390.3,280.538,79.7714
5728,NGC-6701,280.802,60.6534
5729,UGC-11344,281.064,24.1424
5730,UGC-11346,281.07,25.2564
5731,IRAS18423+2201,281.128,22.0744
5732,CGCG341-006,281.359,72.1838
5733,NGC-6703,281.828,45.5506
5734,NGC-6711,282.254,47.6581
5735,NGC-6710,282.642,26.8384
5736,PADOVA1,282.998,11.8761
5737,ugc11377,283.104,73.1943
5738,1854388-1447321,283.662,-14.7922
5739,UGC-11397,285.955,33.8447
5740,J190523+402931,286.347,40.4923
5741,CGCG229-015,286.358,42.4611
5742,NGC-6764,287.068,50.9333
5744,UGC-11406,287.079,43.0688
5745,NGC6786,287.724,73.4103
5746,2MASXJ19130278+,288.261,43.2625
5747,2MASXJ19134839+,288.452,60.1831
5748,1918579+4414013,289.741,44.2337
5749,NGC-6792,290.239,43.1325
5750,1921563-0104430,290.485,-1.07864
5751,2MASXJ19271951+,291.831,65.565
5753,1928390-0538579,292.163,-5.64942
5755,2MASXJ19373299-,294.388,-6.21792
5757,J1939-0124,294.912,-1.40919
5760,NGC-6814,295.669,-10.3236
5762,194332-282809,295.884,-28.4691
5763,NGC-6824,295.92,56.1094
5764,2MASXJ19471938+,296.831,44.8284
5781,3C403,298.066,2.50667
5783,UGC-11492,298.166,57.4599
5784,1953440+5044205,298.433,50.739
5785,1955239+0301079,298.85,3.01886
5787,UGC-11498,299.312,5.89058
5788,195913-205456,299.804,-20.9156
5789,CygA,299.868,40.7339
5791,1ES1959+650,299.999,65.1486
5792,NGC-6869,300.177,66.2276
5794,2MASXJ20005575-,300.232,-18.1742
5795,CGMW5-11302,300.702,22.4744
5797,CGCG303-017,301.962,59.6362
5799,2MASXJ20075129-,301.964,-11.1428
5800,2010174+4800210,302.572,48.0059
5802,MCG-02-51-008,304.277,-12.0969
5804,UGC-11537,304.655,-0.150528
5805,IGRJ20187+4041,304.661,40.6834
5806,CGCG424-001,304.987,15.3772
5807,IGRJ20216+4359,305.454,44.011
5808,ESO462-G009,305.465,-31.2897
5809,ESO340-G022,305.827,-38.6139
5810,2MASXJ20232535+,305.856,11.5263
5811,NGC6916,305.888,58.3441
5812,NGC-6906,305.891,6.44364
5813,ESO528-G001NED0,306.033,-23.4631
5814,NGC-6907,306.278,-24.8093
5815,UGC-11555,306.3,5.26306
5817,MCG+04-48-002,307.146,25.7333
5818,CGCG399-013,307.426,3.71961
5819,20311854+243603,307.827,24.601
5820,J203208+323722,308.037,32.6228
5823,NGC-6930,308.245,9.87444
5826,NGC6926,308.275,-2.0275
5829,203417-263254,308.572,-26.5482
5830,NGC6946,308.718,60.1539
5832,203556-251648,308.985,-25.28
5833,UGC-11599,309.141,11.4947
5834,NGC6951,309.311,66.1055
5835,203755-061800,309.48,-6.30006
5836,NGC-6944,309.6,6.99639
5837,204040-255304,310.167,-25.8844
5839,IC-5039,310.81,-29.8534
5840,UGC-11635,310.874,80.1561
5841,NGC-6956,310.974,12.5119
5842,NGC-6954,311.013,3.20944
5843,RXSJ20440+2833,311.019,28.5534
5844,MRK509,311.041,-10.7235
5845,Mrk896,311.587,-2.81247
5847,NGC-6962,311.83,0.320833
5848,NGC6967,311.892,0.411694
5850,UGC11634NED01,312.072,16.7211
5851,204907.5+010839,312.281,1.14408
5852,NGC-6972,312.495,9.89917
5853,Zw374.029,313.843,2.35433
5854,2MASXJ20555764-,313.99,-4.00114
5855,IRAS20550+1656,314.35,17.1275
5857,2MASXJ20580646+,314.527,13.5153
5858,210040-285141,315.167,-28.8614
5859,210204-165428,315.517,-16.9078
5860,CGCG425-034,315.59,10.9711
5861,MCG-05.49.012,315.599,-28.1746
5862,CGCG400-021,315.652,8.31303
5863,NGC7013,315.89,29.8974
5864,NGC-7015,316.406,11.4142
5865,210538-284139,316.412,-28.6942
5866,J210707+083914,316.782,8.65408
5869,IIZw101,316.923,3.87225
5870,UGC11680NED02,316.941,3.87778
5871,NGC-7025,316.947,16.3359
5872,2MASXJ21075991-,317,-29.8358
5874,1H2107-097,317.292,-9.67086
5875,UGC11685,317.297,-1.79861
5878,IC1361,317.871,5.05444
5879,2111438+3731440,317.933,37.5289
5880,211144-090904,317.937,-9.15111
5881,211201+112944,318.005,11.4957
5882,211224+112431,318.103,11.4086
5884,211239-230727,318.166,-23.1242
5885,211347-271204,318.447,-27.2011
5886,NGC-7043,318.517,13.6261
5887,IC1368,318.552,2.17806
5888,211422-085940,318.594,-8.99444
5889,J2114-0024,318.671,-0.411
5890,211441-002440,318.671,-0.410972
5891,211620-225930,319.086,-22.9917
5893,3C430,319.58,60.8019
5895,ESO599-G006,319.89,-20.437
5898,J212036+011244,320.152,1.21236
5899,IC-5104,320.372,21.242
5900,J212318+011518,320.826,1.25503
5901,3C433,320.935,25.07
5902,2MASXJ21234458+,320.936,25.0744
5903,IGRJ21247+5058,321.159,50.9827
5904,J212657-070117,321.741,-7.02153
5905,SWIFTJ2127.4+56,321.939,56.9425
5906,UGC11754,322.381,27.3214
5907,J212940+505011,322.418,50.8359
5908,NGC-7080,322.508,26.7177
5909,J213025-002826,322.608,-0.474139
5910,J213058-070507,322.742,-7.08558
5911,NGC-7081,322.85,2.49142
5912,2131255+6431000,322.856,64.5167
5913,UGC11760,322.916,2.45122
5914,PG2130+099,323.116,10.1386
5915,UGC11763,323.116,10.1386
5916,2MASXJ21340930+,323.538,8.77869
5917,J21354-2720,323.688,-27.4322
5918,IC-1392,323.886,35.3983
5919,SDSSJ21376+0053,324.423,0.888056
5920,CGCG493-002,324.639,32.0849
5921,213913-264632,324.807,-26.7756
5922,2139413+2424177,324.922,24.4049
5923,FBQSJ2139-0804,324.962,-8.08175
5924,J214020+122117,325.087,12.3548
5925,214135+102638,325.397,10.444
5926,Zw493.004,325.473,31.8578
5927,J2145+1535,326.239,15.5805
5928,21445729+153450,326.239,15.5806
5930,J214706+100821,326.777,10.1396
5931,NGC7130,327.081,-34.9512
5932,UGC-11816,327.28,0.446972
5933,2MASXJ21492157+,327.34,0.434722
5934,214950-133859,327.461,-13.6497
5935,215040+005513,327.668,0.920361
5936,CGCG427-028,327.695,14.1101
5938,CGCG376-040,327.781,2.70147
5939,215224+123851,328.102,12.6476
5941,2MASXJ21522605-,328.108,-8.17361
5942,215259-000903,328.246,-0.150917
5943,2153056-1653370,328.273,-16.8936
5944,MCG-03-55-009,328.517,-16.1569
5946,Mrk516,329.093,7.36694
5947,MRK0516,329.093,7.36689
5948,J215650-074533,329.206,-7.75908
5949,PGC067698,329.236,-11.6585
5951,J215815+112924,329.564,11.4902
5952,MRK518,329.65,12.0389
5954,IC1417,330.09,-13.1474
5955,J220029+112248,330.124,11.3802
5956,NGC-7167,330.128,-24.6326
5957,NGC7177,330.172,17.7381
5958,UGC11871,330.172,10.5524
5959,NGC-7171,330.258,-13.2697
5961,AM2158-380,330.321,-37.7733
5962,J220141+115124,330.423,11.8568
5963,NGC7172,330.508,-31.8698
5964,NGC-7183,330.59,-18.9164
5965,NGC-7184,330.666,-20.8128
5966,KAZ692,330.688,-13.0816
5968,220316+003415,330.817,0.571139
5969,220354+125853,330.979,12.9816
5970,PKS2201+04,331.073,4.66725
5971,220418-222724,331.079,-22.4566
5972,2MASXJ22041914+,331.08,3.56386
5973,UGC-11895,331.093,39.7437
5974,2MASXJ22042782-,331.116,-0.948028
5975,UGC-11897,331.128,41.4111
5976,2205094+2507317,331.289,25.1255
5977,220515-010733,331.314,-1.12592
5979,220614-275730,331.561,-27.9583
5981,NGC7212,331.758,10.2334
5983,NGC7217,331.968,31.3594
5985,ESO404-G032,332.118,-34.1063
5986,NGC7214,332.282,-27.8094
5987,RXSJ22094+0854,332.354,8.89856
5988,UGC-11927,332.364,40.9897
5989,UGC-11929,332.406,39.2828
5990,NGC-7223,332.538,41.0173
5991,IC5169,332.542,-36.0886
5992,UGC11950,333.131,38.6828
5993,MS22102+1827,333.154,18.7078
5994,J221355+134519,333.483,13.7554
5995,NGC-7229,333.513,-29.3828
5996,2MASXJ22140569-,333.524,-10.9073
5997,IRAS22116-0042,333.545,-0.467556
5999,NGC7241,333.958,19.2322
6000,J221626+162816,334.112,16.4714
6001,IC-1438,334.121,-21.4308
6002,UGC-11973,334.21,41.5028
6004,2217143+1612571,334.31,16.2159
6006,RXSJ22198+0935,334.952,9.59239
6009,MCG-01-57-001,334.989,-7.66617
6010,221957-073958,334.989,-7.66619
6011,NGC-7252,335.187,-24.6783
6012,NGC-7258,335.742,-28.3451
6013,J222316+063050,335.819,6.51406
6014,MCG+02-57-002,335.938,11.8359
6015,3C445,335.957,-2.10344
6017,VIIIZw483,336.294,8.51697
6019,Zw429.005,336.396,11.6697
6020,NGC-7282,336.474,40.3149
6021,TXS2226-184,337.302,-18.1797
6023,UGC12040,336.774,36.3617
6027,NGC7285,337.158,-24.8408
6031,TXS2226,337.302,-18.1797
6035,UGC12056,337.468,36.7192
6037,UGC12064,337.836,39.3584
6040,ESO602-G25,337.856,-19.0344
6041,NGC-7302,338.099,-14.1205
6042,ARK557,338.129,8.20719
6044,2232585+5017207,338.244,50.2891
6045,NGC-7306,338.319,-27.2466
6046,NGC-7311,338.528,5.56997
6047,NGC-7309,338.586,-10.357
6048,223447-264707,338.697,-26.7853
6049,223449-254037,338.708,-25.677
6051,NGC-7314,338.943,-26.0503
6053,NGC7319,339.015,33.9758
6054,MRK915,339.194,-12.5451
6055,223656-221315,339.233,-22.2208
6057,NGC7331,339.267,34.4157
6058,ESO-534-G9,339.672,-25.8507
6060,UGCA432,339.738,-5.85308
6061,NGC-7341,339.773,-22.6667
6063,UGC-12137,339.956,38.2154
6064,UGC12138,340.071,8.05389
6065,J224057-011508,340.24,-1.25242
6066,Mrk917,340.282,32.1697
6067,UGC12149,340.282,32.1698
6069,MRK308,340.483,20.2617
6071,UGC12163,340.664,29.7253
6072,Akn564,340.664,29.7256
6073,UGC-12173,340.967,38.3769
6074,NGC-7364,341.102,-0.162222
6075,NGC-7359,341.2,-23.6881
6077,3C452,341.453,39.6877
6078,NGC-7371,341.516,-11.0012
6079,224654-132659,341.726,-13.4497
6080,NGC-7377,341.948,-22.3121
6082,NGC7378,341.949,-11.8167
6083,2249075+4929435,342.281,49.4954
6085,224912+141200,342.303,14.2001
6086,CGCG453-013,342.377,17.4336
6087,224937-191626,342.405,-19.2739
6088,HS2247+1044,342.415,11.0081
6089,2MASXiJ2250275+,342.615,24.9592
6090,NGC-7392,342.953,-20.6081
6092,NGC-7396,343.094,1.09247
6093,MRK0309,343.145,24.7305
6095,NPM1G-04.0637,343.295,-4.14692
6096,2253409+5000590,343.42,50.0164
6097,IRASF22514-1750,343.524,-17.582
6099,UGC12237,343.582,11.7825
6101,UGC12243,343.681,11.7141
6102,NGC7410,343.754,-39.6613
6104,2MASXJ22560095+,344.004,0.0598889
6105,NGC-7422,344.052,3.92667
6106,IC1459,344.294,-36.4623
6107,NGC-7428,344.331,-1.04889
6108,J225726+130005,344.361,13.0016
6109,UGC12265S,344.396,19.7828
6110,IRASF22548-3712,344.412,-36.9353
6113,UGC-12271,344.588,2.29806
6114,22584309+280536,344.68,28.0934
6115,UGC12282,344.731,40.9314
6116,J2259+1329,344.751,13.4977
6117,ESO535-G001,344.756,-25.5283
6121,Kaz320,344.887,24.9183
6122,2247+031,344.889,2.62647
6123,UGC12290,344.906,24.8476
6124,UGC12289,344.923,24.0749
6125,2MASXJ22594178-,344.924,-25.7514
6127,22594284+280604,344.929,28.1012
6129,NGC-7448,345.015,15.9803
6130,MRK522,345.08,16.3828
6131,UGC12300,345.155,12.7824
6133,230047-125507,345.199,-12.9186
6135,J230152+155856,345.467,15.9817
6136,NGC7465,345.504,15.9647
6137,NGC7466,345.514,27.0526
6138,UGC12318,345.533,25.6698
6139,230240+131944,345.668,13.3291
6140,230312-085934,345.8,-8.993
6141,NGC-7469,345.815,8.87389
6144,XBSJ23040+0315,346.005,3.25536
6145,MRK315,346.011,22.6245
6146,2304428-0933454,346.178,-9.56256
6147,230442-093345,346.178,-9.56258
6148,Mrk926,346.181,-8.68569
6153,NGC7479,346.236,12.3229
6158,UGC12348,346.328,0.189444
6159,J230522-101323,346.342,-10.2231
6160,J230529-100144,346.375,-10.0289
6161,J230535+191231,346.399,19.2089
6162,NGC-7483,346.451,3.54497
6163,2MASXJ23055397+,346.475,17.3039
6166,IC5287,347.334,0.756333
6168,231058-043122,347.745,-4.52281
6169,2311174+1752550,347.822,17.8819
6170,NGC-7506,347.921,-2.16003
6171,J231154-001108,347.978,-0.185639
6172,J2312+1436,348.089,14.6094
6173,J231226+134335,348.11,13.7266
6174,J231243+104347,348.18,10.7297
6176,UGC-12423,348.305,6.43028
6177,231334+135912,348.395,13.9868
6178,MARK316,348.419,14.0208
6180,NGC7530,348.549,-2.77931
6181,NGC7532,348.592,-2.72806
6182,NGC-7541,348.683,4.53444
6183,NGC7549,348.822,19.0417
6184,J231537-004223,348.905,-0.706528
6185,IC5298,349.003,25.5567
6187,NGC7566,349.156,-2.33067
6188,UGC-12474,349.18,33.9958
6190,NGC-7585,349.506,-4.65031
6191,NGC7589,349.565,0.261139
6193,NGC-7591,349.568,6.58583
6194,NGC7592A,349.591,-4.41583
6196,NGC7582,349.598,-42.3706
6197,UGC12494,349.719,6.87722
6198,UGC12492,349.724,-1.06028
6200,NGC-7600,349.725,-7.58056
6201,NGC7603,349.736,0.243944
6202,NGC-7606,349.77,-8.48497
6204,231923+010733,349.847,1.12608
6208,IC1481,349.855,5.90606
6210,231925+055422,349.855,5.90611
6227,UGC12519,350.011,15.9527
6228,mrk322,350.013,26.2161
6231,NGC-7623,350.125,8.39586
6233,NGC7626,350.177,8.21686
6236,CGCG406-082,350.321,7.48117
6237,NGC-7631,350.361,8.21778
6238,UGC12543,350.39,27.1181
6239,NGC-7634,350.424,8.88692
6243,UGC12551,350.539,9.2695
6244,IRAS23201+0805,350.683,8.36031
6245,NGC7642,350.722,1.44278
6247,MRK929,350.792,32.5277
6248,J2323+1419,350.863,14.3258
6249,J2323+1405,350.867,14.0918
6250,NGC-7648,350.975,9.66747
6251,232407+145006,351.03,14.8352
6253,KUG2321+251,351.108,25.3853
6255,2324483+4407564,351.201,44.1324
6256,J232501+000002,351.257,0.000638889
6257,J2325+1355,351.33,13.9207
6258,LCRSB232242.2-3,351.351,-38.447
6259,KUG2323+226,351.428,22.9049
6260,NGC-7664,351.666,25.0802
6261,2326444+4718447,351.685,47.3124
6263,KUG2324+263,351.695,26.6031
6265,RXJ23273+1524,351.842,15.4103
6266,NGC7672,351.881,12.3853
6267,NGC-7673,351.921,23.5889
6268,NGC7674,351.986,8.77903
6270,NGC-7677,352.026,23.5314
6271,NGC-7678,352.116,22.4211
6272,NGC7679,352.195,3.51139
6273,NGC7682,352.266,3.53336
6275,232941-211744,352.423,-21.2955
6276,UGC-12639,352.612,30.2219
6277,UM163,352.635,-2.46253
6278,2330377+7122464,352.657,71.3796
6279,IC1495,352.699,-13.4855
6281,UGC12642,352.833,9.20911
6282,UGC12646,352.913,25.9453
6283,KUG2329+194,352.956,19.6795
6284,KAZ341,352.973,25.295
6285,233157-184621,352.991,-18.7725
6286,J2332-0058,353.188,-0.979361
6287,SDSSJ23328+0111,353.221,1.19942
6288,J233341+140429,353.425,14.0749
6289,PKS2331-240,353.48,-23.728
6290,2333556+1208213,353.482,12.1392
6293,UCM2333+2359,354.026,24.2661
6295,NGC-7714,354.059,2.15517
6296,NGC-7716,354.131,0.297222
6298,2337164+3148028,354.318,31.8008
6299,MCG+05-55-041,354.319,31.8008
6300,UGC-12711,354.497,31.9952
6304,NGC-7721,354.703,-6.51783
6305,IRAS23362+0409,354.707,4.42856
6306,NGC-7723,354.738,-12.9611
6307,233951-251413,354.966,-25.2369
6308,NGC-7727,354.974,-12.293
6309,RXSJ23405-2633,355.133,-26.5553
6310,NPM1G+09.0618,355.277,9.63586
6311,2MASXJ23412160-,355.34,-14.9665
6312,CGCG407-042,355.37,4.17197
6313,UGC12739,355.443,-1.35156
6314,234152-083853,355.469,-8.64819
6315,234152-083854,355.47,-8.64833
6316,UGC12741,355.481,30.5818
6318,IIIZw117,355.585,6.92278
6322,CGCG381-035,356.057,0.804
6323,NGC7742,356.066,10.767
6324,NGC-7743,356.088,9.93417
6328,234603-243649,356.515,-24.6136
6329,UGC-12776,356.551,33.3701
6330,NGC7752,356.744,29.4589
6331,NGC-7757,357.19,4.17108
6334,NGC-7769,357.767,20.1504
6335,J235106+010323,357.776,1.05667
6336,CGCG455-055,357.808,20.2295
6337,NGC-7771,357.854,20.1119
6338,RXSJ23518+2619,357.97,26.3256
6340,UGC12845,358.925,31.8998
6342,CGCG498-038,358.934,30.2123
6344,MRK541,359.008,7.52306
6346,IC1515,359.016,-0.988611
6347,J235607+003258,359.033,0.5495
6348,MCG-03.01.002,359.199,-16.5096
6350,UGC-12864,359.35,30.9922
6351,235744+003919,359.432,0.655194
6352,UGC12879,359.755,18.8342
6353,IC1524,359.795,-4.12692
