mcp_count,source,ra,dec,velo,date_obs,tsys,int,Rms1,Vlo1,Vhi1
5379,NGC6159,246.855,42.67972,9435,2012.355,44.8,10,4.5,8007,10876
5380,162751+360920,246.9642,36.15558,9547,2007.191,33.4,10,3.0,8118,10989
5381,162821+405424,247.0899,40.90678,10106,2008.146,38.6,10,3.4,8672,11553
5382,3C338,247.1605,39.55169,9100,2004.141,35.1,20,2.2,7675,10538
5383,1628574+5155454,247.2392,51.92928,8998,2010.95,36.9,10,3.3,7574,10435
5384,162901+191730,247.2551,19.29169,10538,2008.175,48.5,20,3.1,9100,11989
5385,MRK885,247.4513,67.37831,7500,2016.332,42.9,10,4.5,6178,8834
5386,MRK883,247.47,24.44389,11241,2003.916,45.6,28,2.4,9796,12699
5387,VV807,247.4703,24.44397,11241,2015.108,35.1,5,5.2,9797,12699
5388,SDSSJ16301-0011,247.5308,24.44397,14000,2016.241,40.3,10,4.0,12622,15391
5389,163020+223439,247.5865,22.57756,10870,2008.038,34.5,10,3.0,9429,12324
5390,IRAS16288+3929,247.6356,39.38408,9184,2005.827,51.1,36,2.5,8846,11730
5391,163032+392303,247.6361,39.38417000000001,9127,2007.191,33.2,10,3.0,7702,10565
5392,CGCG168-018,247.6705,30.48883,11015,2014.092,38.2,10,3.8,9573,12470
5394,163041+153851,247.6715,15.647470000000002,10013,2008.277,44.2,20,2.7,8580,11459
5395,163057+164957,247.7364,16.832639999999998,10233,2008.277,45.8,20,2.9,8798,11681
5396,CGCG138-031,247.7775,23.83306,11123,2010.044,28,10,2.6,9680,12579
5397,163137+412937,247.908,41.49364,9092,2007.191,33,10,2.9,7667,10529
5398,SDSSJ16319+2437,247.9984,24.62789,13000,2016.191,39.5,10,3.8,11630,14382
5399,NGC6181,248.0873,19.82658,2375,2008.918,45.5,10,4.0,1011,3751
5400,NGC6251,248.1334,82.53786,7459,2003.922,60.2,36,3.5,6049,8881
5401,1632+825,248.1357,82.53794,7500,2003.407,30.4,44,1.6,6090,8923
5402,NGC6217,248.1635,78.19803,1362,2010.364,44.6,10,3.8,8,2728
5403,163244-295702,248.1855,-29.95058,6091,2009.141,50.5,10,5.3,4694,7501
5404,163322+171816,248.3432,17.304470000000002,10881,2008.277,43.2,20,2.7,9440,12335
5405,IRAS16319+4725,248.348,47.31672,34866,2003.922,51.1,40,2.6,33214,36575
5406,J163346+495008,248.443,49.83561,0,2015.052,45.5,5,5.4,2722,10320
5407,J163347+285902,248.4466,28.98375,0,2015.052,44.5,7,4.8,2722,10320
5408,163400+361126,248.5033,36.19069,9775,2007.191,32.8,10,2.9,8344,11219
5409,163442+422206,248.6758,42.36853,9593,2006.358,34,10,3.0,8164,11035
5410,SDSSJ16348+2312,248.7237,23.21183,11570,2016.191,40.4,10,4.0,10213,12939
5411,1635248-0532327,248.8533,-5.5425,5488,2010.996,44.4,10,4.0,4096,6892
5412,163538+385821,248.9092,38.97278,8990,2008.146,40.1,10,3.6,7566,10427
5413,J163606+443609,249.0284,44.60272,9118,2013.105,58.1,4,10.9,7693,10556
5414,SDSSJ16364+4102,249.1237,41.03958,14200,2016.458,50.8,7,5.9,12820,15593
5415,163638+353633,249.1586,35.60933,11266,2008.146,40.5,10,3.9,9821,12724
5416,163654+362524,249.2263,36.42344,9316,2008.146,40.9,10,3.8,7889,10756
5417,J163713+002049,249.3055,36.42344,7716,2014.092,43.3,10,4.5,6304,9141
5418,SDSSJ16372+4425,249.3183,44.41822,9430,2016.458,53.2,4,8.1,8091,10781
5419,163729+405247,249.372,40.87997,7909,2008.146,41,10,4.1,6495,9335
5422,UGC-10502,249.4071,72.37464,4302,2006.077,73.5,5,10.4,2921,5695
5423,J1638+2627,249.5121,26.45283,2698,2015.327,38,9,3.9,1417,3990
5424,163813+400848,249.5573,40.14678,9100,2008.146,41.7,10,3.6,7675,10538
5425,IGRJ16385-2057,249.6288,-20.92356,8064,2011.939,70.9,35,5.2,6649,9492
5426,2MASXJ16392368+,249.8488,43.64542,18367,2014.063,55.6,15,4.6,16856,19892
5427,163930+211900,249.8784,21.31694,9328,2008.038,35.2,10,3.2,7901,10768
5428,163934+355604,249.8957,35.93458,11213,2008.155,46.1,20,2.9,9769,12670
5429,IRAS16388+4634,250.0867,46.47864000000001,17688,2003.925,45.8,64,1.6,16202,19227
5430,SDSSJ16407+4316,250.19,43.28242,9900,2016.264,45.6,10,4.9,8557,11255
5431,2MASXJ16405227-,250.2179,-6.31472,8317,2012.243,41.8,10,4.4,6900,9747
5432,164106+460014,250.2774,46.00408,5310,2008.146,41.9,10,4.2,3920,6712
5433,J164108+402517,250.2858,40.42153,9557,2013.105,55.4,1,30.6,8128,10999
5434,NGC6211,250.3652,57.78358000000001,6000,2003.269,31.8,30,1.9,4604,7409
5435,164128+381608,250.3681,38.269,11612,2008.155,59.8,20,3.9,10164,13073
5436,164208+364102,250.5336,36.68408,10929,2008.155,51.1,20,3.4,9487,12384
5437,UGC10514,250.5988,25.08639,6777,2010.044,31,10,2.9,5374,8193
5438,IRAS16399-0937,250.6675,-9.72056,8098,2013.255,52.7,13,4.8,6683,9526
5439,J164243+202147,250.681,20.36317,6985,2014.092,40.1,10,4.1,5580,8403
5440,164309+455044,250.7895,45.84575,5396,2006.358,34.7,10,3.3,4005,6799
5441,NGC6232,250.8341,70.63256,4441,2006.077,75.1,5,10.3,3059,5835
5442,164323+394823,250.8464,39.80644,8993,2006.358,33.9,10,3.0,7569,10430
5443,1644950-1302070,251.2062,-13.03531,8112,2010.996,45.9,10,4.2,6696,9540
5444,UGC-10528,251.2063,22.52128,4273,2008.918,44.2,10,4.0,2892,5666
5445,SDSSJ16453+4245,251.3359,42.75775,14800,2016.264,42.3,9,4.3,13415,16198
5446,J164536+214924,251.4037,21.8235,0,2015.052,46.4,7,6.1,2722,10320
5447,164546+375946,251.4428,37.99622,9210,2008.155,64.4,20,4.4,7784,10649
5448,1646001+0711222,251.5004,7.18953,9521,2010.996,37.8,10,3.4,8092,10963
5449,J164628+435454,251.6207,43.91528,9395,2013.105,42.1,9,5.2,7967,10835
5450,164634+430107,251.6452,43.01867,9593,2006.358,34.7,10,3.0,8164,11035
5451,FGC2071,251.6525,69.34508000000001,7555,2003.31,42.2,32,2.3,6144,8978
5452,2MASXJ16464090+,251.6705,29.83525,18687,2014.063,59.8,10,6.2,17173,20215
5453,164643+391025,251.6812,39.17386,11991,2006.358,41.2,10,3.9,10540,13456
5454,164710+261036,251.7918,26.17658,10264,2008.041,53.1,10,4.5,8829,11712
5455,SDSSJ16473+4442,251.8395,44.70269,7700,2016.264,47.6,10,4.9,6376,9035
5456,RXSJ16475+4950,251.8955,49.83344,14200,2016.264,45.2,10,4.5,12820,15593
5457,MRK500,252.1479,48.71722000000001,7736,2010.369,36.5,5,5.0,6324,9161
5458,UGC10567,252.29,36.22389,9398,2003.918,47.3,28,2.6,7971,10838
5459,164922+244045,252.342,24.67911,10837,2008.041,52.2,10,4.7,9396,12291
5460,164924+392129,252.3539,39.35814,11991,2006.358,42.6,10,4.0,10540,13456
5461,J164934+131540,252.3938,13.26111,0,2015.052,47.4,12,5.8,2722,10320
5462,164959+233358,252.4976,23.56617,10957,2008.038,34.7,10,3.1,9515,12412
5463,165002+281022,252.5099,28.17281,9966,2008.041,54.5,10,4.9,8533,11412
5464,2MASXJ16501213+,252.5506,38.85769000000001,18241,2014.063,54.7,10,5.7,16731,19765
5465,1650309-0410095,252.6287,-4.1692800000000005,6837,2010.996,44.2,10,4.3,5433,8254
5466,1SAXJ16506+043,252.6778,4.60497,9600,2016.191,43.4,10,4.1,8260,10952
5467,1651057-0127478,252.7737,-1.46325,12214,2010.996,38.4,10,3.3,10760,13681
5468,165149+371110,252.9563,37.18633,9573,2008.157,38.5,10,3.5,8144,11015
5469,165211+224523,253.0479,22.75644,10534,2008.041,52.8,10,4.9,9096,11985
5470,UGC10593,253.0786,55.9055,8739,2005.807,70.4,24,4.5,8400,11276
5471,NGC6243,253.1096,23.3325,10719,2010.044,28.2,10,19.1,9279,12172
5472,CGCG225-006,253.1812,39.37,4648,2010.235,30.7,10,2.9,3264,6044
5473,NGC6240,253.2115,2.41014,7339,2004.166,36.3,44,1.8,5931,8760
5477,MRK501,253.4676,39.76017,10092,2006.364,52.2,20,4.3,8658,11539
5478,EXO16524+3930,253.5338,39.42583,20656,2011.191,31.6,14,2.5,19123,22203
5479,SDSSJ16555+6314,253.8888,63.24189000000001,6900,2016.332,46.1,10,4.7,5583,8228
5480,NPM1G+21.0507,254.0066,21.21142,14700,2016.191,39.8,10,4.2,13316,16097
5481,1656249+5458562,254.1037,54.98233000000001,8283,2011.057,50.3,8,5.1,6866,9713
5482,165647+264413,254.1986,26.737,11010,2008.041,54.1,10,4.7,9568,12465
5484,165716+275059,254.3172,27.84964,10148,2008.041,55.4,10,5.6,8714,11595
5503,NGC6264,254.3172,27.84961,10177,2016.482,70.5,10,6.8,8832,11534
5513,165724+401849,254.3541,40.31386,12291,2008.318,32.9,10,2.8,10837,13758
5514,J165726+404408,254.3615,40.73561,8696,2013.105,41.9,10,4.3,7275,10130
5515,NGC6269,254.4921,27.85442,10433,2010.044,27.9,10,2.4,8996,11883
5520,2MFGC13581,254.5646,39.39139,10290,2013.275,40.7,19,2.9,8854,11739
5522,165844+384832,254.6862,38.80897,10192,2006.358,36.1,10,3.2,8757,11640
5523,J165855+363119,254.7298,36.52208,9642,2013.105,41.6,10,4.2,8212,11084
5524,170024+382106,255.1015,38.35181,10792,2006.358,36.3,10,3.2,9352,12245
5525,NPM1G+52.0273,255.1133,51.98639,14400,2016.264,46.1,10,4.5,13018,15794
5526,NGC6278,255.2096,23.01111,2790,2005.847,59.7,5,8.0,2653,5422
5527,170102+381229,255.2587,38.20811,10492,2006.358,44.1,10,4.3,9055,11943
5528,MRK504,255.2825,29.40689,10800,2016.264,42.9,10,4.0,9450,12162
5529,170108+324933,255.2858,32.82597,11484,2007.991,47.5,10,4.3,10037,12944
5530,2MASXIJ1701112+,255.2962,69.41181,14990,2005.807,69.1,32,3.4,14635,17629
5531,170112+393309,255.3018,39.55264,10492,2006.358,37.1,10,3.7,9055,11943
5533,170201-094022,255.5071,-9.67281,11544,2009.008,48.5,10,4.4,10097,13005
5534,J170302+374709,255.7585,37.78592,9991,2013.105,36.2,10,3.9,8558,11436
5535,170309+393204,255.7916,39.53461,12591,2008.318,33.3,10,3.2,11134,14061
5536,UGC10675NED01,255.8154,31.45806,10179,2012.355,46.7,10,4.8,8744,11627
5537,MCG+06-37-023,255.866,36.07217,18887,2014.066,41.2,10,4.3,17371,20417
5538,B31702+457,255.8763,45.68003,18107,2011.194,30.1,20,2.0,16598,19630
5539,170411.9+251530,256.0497,25.25825,14535,2012.243,35.5,10,3.5,13060,16024
5540,UGC10683NED02,256.2516,-1.54128,9119,2014.092,43.3,10,4.3,7694,10557
5541,UGC10695,256.2732,43.04308,8328,2005.827,51.2,40,2.2,7992,10860
5542,170558-105815,256.4954,-10.97083,8157,2009.008,52.4,10,4.9,6741,9586
5544,CGCG225-050,257.1878,42.28286,16438,2005.169,25.5,24,1.5,16084,19105
5545,J170932+342537,257.3837,34.42703,7170,2013.105,37.4,10,3.8,5763,8589
5546,1709347+2758211,257.395,27.97275,13105,2010.996,35.7,10,3.1,11643,14580
5548,J1710+1344,257.5755,13.73494,9448,2014.066,40,44,2.0,8020,10889
5549,NGC6340,257.6038,72.30436,1198,2006.077,74.5,5,9.3,-154,2563
5550,171138+285408,257.9117,28.90231,8960,2007.991,44.9,10,4.0,7537,10396
5551,CGCG198-020,258.1184,35.88397,8050,2014.066,43.4,8,5.0,6635,9478
5552,171238+571920,258.1588,57.32236,8094,2006.358,39.4,10,3.8,6679,9522
5584,NGC6323,258.3252,43.78236,7772,2013.394,42.9,98,1.4,6360,9197
5598,UGC10774,258.5375,58.81836,8900,2016.329,49.9,10,5.1,7566,10246
5599,CGCG225-075,258.5384,39.49831,10895,2012.982,34.3,10,3.5,9454,12349
5600,171447+575117,258.696,57.85481,14689,2008.318,33.6,10,2.9,13212,16179
5601,SDSSJ17153+5739,258.8275,57.65878000000001,8400,2016.329,49.6,9,5.0,7070,9742
5602,J171544+292415,258.935,29.40431,8698,2013.105,38.2,10,4.2,7277,10131
5603,UGC10782,258.9696,36.40581,11130,2016.241,39.7,10,3.7,9777,12495
5604,J171610+314732,259.0444,31.79225,6861,2013.105,40.6,10,4.5,5457,8278
5605,171715+641540,259.3156,64.26114,10492,2006.358,38.8,10,3.4,9054,11943
5606,SDSSJ17173+6417,259.3491,64.28969000000001,10200,2016.332,44.3,10,4.6,8855,11557
5607,171725+291107,259.3564,29.1855,8576,2007.991,46.3,10,4.2,7156,10009
5608,SDSSJ171747.52+,259.4479,64.52803,10072,2012.447,45.3,10,4.4,8638,11519
5609,NGC6361,259.6713,60.60811,3812,2006.052,35,5,4.9,2436,5201
5610,UGC10814NOTES01,259.8104,48.98028,7245,2012.982,36.3,10,3.9,5837,8665
5611,3C353,260.1171,48.98028,9120,2004.146,34.9,20,2.2,7695,10558
5613,CGCG252-044,260.1233,50.37722,7360,2013.43,55.9,33,3.1,5951,8781
5614,MRK506,260.6663,30.881390000000003,12900,2010.044,29.5,10,2.8,11440,14373
5615,SDSSJ17227+6209,260.6825,62.16619,8400,2016.332,45.6,10,4.8,7070,9742
5616,J1722+3120,260.7357,31.34197,4543,2015.327,36.1,35,2.0,3246,5851
5617,1723031+1456225,260.7633,14.93958,9258,2010.996,37.4,10,3.3,7832,10697
5618,SDSSJ17233+5938,260.833,59.64294,6900,2016.329,51.1,3,9.1,5583,8228
5619,IRAS17208-0014,260.8412,59.64294,12834,2013.275,40.7,10,4.2,11375,14307
5622,2MASXJ17232321+,260.8467,36.50283,11992,2014.066,41.4,10,4.3,10541,13457
5623,2MASXJ17232511+,260.8546,36.50692,11992,2010.235,27.1,10,2.4,10541,13457
5624,NGC6370,260.855,56.97442,8140,2012.447,43.4,10,4.2,6724,9569
5625,IC-1256,260.9471,26.48667,4730,2005.847,57,5,7.8,4591,7396
5626,FBQSJ172527.2+3,261.3637,37.44194,11692,2003.939,58.9,44,3.5,10264,13175
5627,J172653+565055,261.7213,56.84875,8333,2013.105,40.5,10,4.2,6915,9764
5628,NGC6368,261.7981,11.54364,2764,2006.077,69.6,5,9.2,1397,4143
5629,NGC6381,261.8205,60.01408000000001,3265,2006.052,34.9,5,4.7,1894,4649
5630,NGC6372,261.883,26.47497000000001,4750,2005.847,58,5,7.8,4611,7416
5631,3C357,262.0772,31.77058,49810,2004.141,33.3,32,1.7,57843,61722
5632,SDSSJ17283+5732,262.0974,57.54521999999999,8500,2016.264,51.7,10,4.7,7169,9842
5633,SDSSJ17286+5708,262.1563,57.14497,8300,2016.264,51.6,10,5.0,6971,9641
5634,CGCG082-035,262.2567,14.29747,2997,2010.044,35.2,10,3.2,1628,4378
5635,172956+582350,262.4861,58.39736,8094,2006.358,40,10,3.9,6679,9522
5636,SDSSJ17303+5936,262.5796,59.60236,4200,2016.332,48,10,4.8,2906,5505
5637,NGC6394,262.5892,59.64,8486,2012.447,42.1,9,6.2,7067,9918
5638,SDSSJ17319+5958,262.9967,59.97164,8700,2016.332,46.8,10,4.5,7368,10044
5639,173212+595629,263.0508,59.94156,8394,2006.358,40,10,3.7,6976,9825
5640,NGC6384,263.1013,7.0602800000000006,1663,2006.077,69.9,5,8.2,306,3032
5641,NGC6389,263.1657,16.40181,3119,2006.077,67.6,5,9.0,1749,4501
5642,J173249+565404,263.2054,56.90128000000001,8808,2013.105,40.5,10,4.1,7386,10243
5643,CGCG321-020NED0,263.6317,67.04142,7974,2012.447,44.1,10,4.4,6560,9401
5644,1735337+2047470,263.8908,20.79639,7262,2010.996,37.6,10,3.6,5854,8683
5645,2MASXIJ1736098+,264.041,49.30781,22424,2003.925,52.3,36,2.6,20894,24009
5646,AKN524,264.2226,68.17166999999999,7200,2016.202,40.2,10,4.0,5881,8531
5647,1737272+3728357,264.3634,37.47658,12466,2010.996,35.9,10,3.4,11010,13935
5648,GRS1734-292,264.3679,-29.13392,6416,2016.238,60.5,6,8.3,5103,7740
5649,173752+540339,264.4694,54.06103,8993,2006.358,41.5,10,3.7,7569,10430
5650,2MASXJ17380143+,264.5063,56.22378000000001,19531,2014.082,51.8,10,5.3,18009,21068
5651,UGC10927,264.538,34.948,13417,2016.241,38.7,5,5.4,12044,14803
5652,NGC6418,264.5385,58.71508000000001,8573,2016.202,43.2,9,4.6,7242,9916
5653,J173827+245712,264.6137,24.95358,6200,2015.327,35.9,10,3.7,4889,7522
5654,NGC6408,264.6974,18.87783,3938,2006.077,66,5,9.0,2560,5328
5655,2MASXIJ1741149+,265.312,70.69058000000003,17988,2003.922,52.7,44,2.4,16496,19526
5656,RXSJ17414+0348,265.3675,3.81475,8994,2016.238,63.6,5,10.0,7659,10341
5657,2MASXJ17412948+,265.3727,55.24191999999999,18272,2014.082,49.4,10,5.3,16762,19796
5658,1H1739-126,265.4804,-12.19917,11100,2016.238,45.7,5,6.5,9747,12465
5659,2MASXJ17422161+,265.5898,55.48919,18473,2014.082,49.5,10,5.0,16961,19999
5660,ZW300.062,265.8222,62.83933,9893,2016.202,42.2,10,4.4,8550,11248
5661,RXJ17450+4802,266.2687,48.04444,16189,2011.194,30.8,10,3.1,14698,17693
5662,MS17462+6738,266.5372,67.62366999999999,12291,2016.202,40,10,4.2,10928,13667
5663,IRAS17439-0304,266.6385,-3.08653,7133,2003.291,39.7,35,1.9,5726,8552
5664,KAZ163,266.7462,68.60778,18887,2011.2,38.4,15,3.2,17371,20417
5665,IGRJ17476-2253,266.8738,-22.87889,13800,2016.238,50.4,5,31.3,12423,15189
5666,MRK507,267.1598,68.70439,16758,2011.2,39.4,15,3.4,15262,18268
5667,CGCG055-018,267.2787,8.10283,6347,2010.235,38.6,10,4.1,4948,7759
5668,NGC6503,267.3605,70.14435999999999,60,2005.827,56.3,48,2.2,-261,2454
5669,IGRJ17513-2011,267.8066,-20.20406,14100,2016.238,48,7,5.6,12721,15492
5670,NGC6484,267.9458,24.48361,3114,2005.847,57.5,5,7.5,2976,5752
5671,NGC6485,267.9698,31.46178,4743,2006.988,51.8,5,8.2,3358,6140
5672,UGC11016,268.0279,28.90525,6493,2004.057,39.8,28,2.2,6162,8996
5673,UGC11021,268.1682,29.058940000000003,5186,2003.294,53.2,40,2.5,3797,6587
5675,2MASXJ17534536+,268.4389,33.847970000000004,18815,2014.066,39.7,10,4.2,17300,20345
5676,NGC6538,268.5691,73.42392,1337,2010.364,42.6,10,4.0,-16,2703
5677,2MASXJ17541877+,268.5784,18.94864,11842,2012.996,34.4,10,3.4,10392,13305
5678,1754251-0202358,268.6046,-2.04328,7590,2010.996,40.8,10,3.8,6179,9014
5679,IRAS17526+3253,268.6225,32.88725,7798,2013.275,41.5,9,4.6,6385,9223
5680,UGC-11041,268.7159,34.77619,4843,2006.988,48.8,5,6.3,3457,6241
5681,UGC11040,268.7625,28.51469,6471,2004.057,43.8,28,2.4,6140,8974
5682,NGC6521,268.9517,62.61221999999999,8233,2012.447,44.2,9,4.7,6816,9663
5684,NGC6500,268.9992,18.33833,3003,2010.044,35.1,10,3.3,1634,4384
5688,NGC6501,269.0156,18.37308,2856,2006.077,69.1,5,8.7,1488,4236
5689,UGC-11058,269.2293,32.63661,4757,2006.988,49.7,5,12.4,3372,6154
5690,1757414+0305162,269.4225,3.08783,7693,2010.996,39.6,10,3.9,6281,9118
5691,NGC6542,269.9109,61.35941999999999,669,2010.364,41.3,10,3.9,-678,2029
5692,NGC6552,270.0298,66.61508,7942,2016.202,40.5,10,4.0,6616,9280
5693,MCG+07-37-014,270.0302,44.49414,5113,2003.288,57.2,20,4.8,3725,6514
5694,CGCG227-012,270.2876,42.36192,15769,2014.066,39.9,10,3.9,14282,17269
5695,IGRJ18027-1455,270.6971,-14.91497,10500,2016.238,46,9,4.8,9152,11860
5696,NGC6548,271.4562,18.538,2174,2006.077,65.3,5,8.7,812,3548
5697,3C371.0,271.7112,69.82436,15000,2016.332,41.5,7,5.4,13613,16400
5698,3C371.0-UGC1113,271.7112,69.82444,15289,2016.332,43.2,7,5.6,13899,16691
5699,NGC6555,271.9549,17.604860000000006,2225,2006.077,65.7,5,9.0,863,3599
5700,1811384+0131397,272.9101,1.52772,8652,2010.996,39.4,10,3.5,7231,10085
5701,NGC6574,272.9635,14.98175,2282,2006.077,69.7,5,9.4,919,3657
5702,2MFGC14267,273.4505,57.06871999999999,17704,2014.066,40.3,10,4.0,16199,19223
5703,MHH96J181353+57,273.4709,57.08219,17628,2003.925,57.7,36,2.8,16142,19165
5704,UGC11182,273.6934,56.49819,4289,2003.31,50.5,28,2.8,2908,5682
5706,1815216+4659349,273.84,46.99308,11532,2011.092,38.7,10,3.6,10085,12992
5708,UGC11185NED01,274.0392,42.65639,12426,2013.255,46.3,19,3.5,10971,13895
5710,UGC-11194,274.4866,26.75725,4731,2006.988,51,5,6.9,3346,6128
5711,HS1817+5342,274.5433,53.72944,23983,2011.2,46.3,10,4.9,22418,25563
5712,NGC6643,274.9434,74.56833,1489,2006.077,68.1,5,9.1,133,2857
5713,NGC6636NED01,275.5092,66.61044,4393,2005.827,56.3,44,2.6,4063,6858
5714,NGC6636NED02,275.5212,66.62191999999999,4653,2012.447,43.2,9,4.9,3269,6049
5715,NGC6654,276.0315,73.18321999999998,1821,2006.077,68.3,5,8.6,462,3192
5716,NGC6632,276.263,27.53525,4762,2005.847,54.9,5,7.3,4623,7429
5717,MCG+03.47.002,276.8117,19.93872,11991,2016.191,39,10,3.9,10630,13364
5718,ARK539,277.2013,50.3725,5050,2003.269,33.9,30,1.9,3662,6450
5719,HS1831+5338,278.2071,53.67281,11692,2011.2,50.2,10,5.9,10243,13154
5720,NGC6677,278.4004,67.11081,6673,2010.364,38.3,10,3.5,5271,8088
5721,NGC6661,278.6529,22.90972,4379,2005.847,55.3,5,7.2,4240,7039
5722,B2_1833+32,278.7588,32.69725,17349,2004.141,30,20,1.9,16929,19967
5723,3C382,278.7641,32.69631,17349,2008.277,44.7,15,3.2,15847,18865
5724,1836512-2259491,279.2134,-22.99694,8770,2010.996,48.1,10,4.3,7348,10205
5725,3C386,279.6092,17.19725,5062,2004.141,37,20,2.5,3787,6577
5726,NGC6674,279.6412,25.37514,3429,2006.074,82.6,5,11.9,2056,4814
5727,1839211+1449361,279.8379,14.82669,14314,2011.861,58,10,6.2,12841,15801
5728,3C390.3,280.5377,79.77144,16818,2014.066,42.5,9,4.5,15321,18329
5729,NGC6701,280.8019,60.65339,3983,2006.052,33.3,5,4.2,2605,5373
5730,UGC-11344,281.0642,24.14244,3822,2006.074,79.1,5,11.0,2445,5211
5731,UGC-11346,281.0702,25.25644,4645,2006.074,75.6,5,11.4,3261,6041
5732,IRAS18423+2201,281.1283,22.07439,13800,2016.191,38.4,10,4.0,12423,15189
5733,CGCG341-006,281.3591,72.18378,13880,2005.169,27.2,24,1.6,13527,16500
5734,NGC6703,281.8284,45.55064,2365,2006.074,62.1,5,8.4,1002,3740
5735,NGC6711,282.2537,47.65808,4671,2006.074,60.1,5,8.1,3287,6068
5736,NGC6710,282.6423,26.838390000000004,4552,2006.074,70.9,5,10.1,3169,5948
5737,PADOVA1,282.9979,11.87608,2603,2016.238,42.7,10,4.5,1323,3894
5738,UGC11377,283.1038,73.19431,7435,2003.31,42.5,28,2.4,6026,8857
5739,1854388-1447321,283.6617,-14.79225,1763,2010.996,45.2,10,3.9,405,3133
5740,UGC-11397,285.9548,33.84472,4524,2006.074,64,5,9.0,3141,5919
5741,J190523+402931,286.3471,40.49228,0,2015.052,45.4,10,9.5,2722,10320
5742,CGCG229-015,286.3579,42.46111,8358,2010.364,31.4,10,2.9,6940,9789******
5743,NGC6764,287.0682,50.93325,2416,2006.052,33.3,5,4.4,1052,3792
5745,UGC-11406,287.0789,43.06875,4553,2006.074,59.9,5,8.2,3170,5949
5746,NGC6786,287.7245,73.41028,7500,2012.996,36.7,9,4.0,6090,8923
5747,2MASXJ19130278+,288.2613,43.26247,8675,2010.364,31.7,10,2.9,7254,10109
5748,2MASXJ19134839+,288.4516,60.18308,11795,2014.066,41.5,8,4.6,10345,13258
5749,1918579+4414013,289.7413,44.23367,11749,2011.092,35.8,10,3.3,10300,13211
5750,NGC6792,290.2392,43.1325,4638,2006.074,58.9,5,7.8,3254,6034
5751,1921563-0104430,290.4845,-1.07864,7061,2010.996,40,10,3.8,5655,8480
5752,2MASXJ19271951+,291.8313,65.565,5096,2012.996,36.1,10,3.9,3708,6497
5754,1928390-0538579,292.1625,-5.64942,9060,2010.996,39.4,10,3.6,7636,10497
5755,UGC11455,292.4909,72.11208,5401,2003.31,37.6,32,1.9,4010,6804
5756,2MASXJ19373299-,294.3876,-6.21792,3074,2014.092,46.5,6,6.5,1704,4456
5758,J1939-0124,294.9120000000001,-1.40919,6188,2016.238,40.8,19,2.9,4877,7510
5762,NGC6814,295.6693,-10.32347,1563,2006.916,55,5,7.8,207,2931
5763,194332-282809,295.8839,-28.46908,5213,2009.141,53.5,10,5.4,3824,6615
5764,NGC6824,295.9196,56.10941999999999,3337,2006.052,33.1,5,4.4,1965,4721
5765,2MASXJ19471938+,296.8307,44.82839,16159,2014.066,38.8,9,4.2,14669,17663
5773,3C403,298.0658,2.50678,17688,2007.991,37.6,25,1.9,16183,19207
5784,UGC-11492,298.1662,57.45989,3568,2006.052,32.9,5,4.2,2194,4955
5785,1953440+5044205,298.4334,50.739,8098,2011.092,36.1,10,3.6,6682,9526
5786,1955239+0301079,298.8496,3.01886,7471,2010.996,38.9,10,3.6,6061,8894
5787,CGCG398-002,299.0599,9.39683,7029,2016.238,42.3,9,4.4,5711,8359
5788,UGC-11498,299.3125,5.89058,3271,2005.839,54.5,5,7.0,3133,5911
5789,195913-205456,299.8042,-20.91564,9971,2009.008,52.9,10,4.7,8538,11417
5791,CYGA,299.8682,40.73397,16811,2006.48,55.3,10,6.4,15315,18321
5792,1ES1959+650,299.9992,65.14856,14100,2016.332,41.4,10,4.1,12721,15492
5793,NGC6869,300.1767,66.22756,2738,2006.052,33.2,5,4.4,1371,4117
5794,2MASXJ20005575-,300.232,-18.17414,11128,2012.958,49.5,10,5.4,9684,12585
5796,CGMW5-11302,300.702,22.47439,8694,2005.832,48.6,48,2.2,8356,11231
5797,200541-273557,301.4217,-27.59917,11158,2009.369,66.6,20,4.3,9714,12615
5798,CGCG303-017,301.9616,59.63619,11132,2011.092,34.9,10,3.0,9689,12589
5800,2MASXJ20075129-,301.9638,-11.14278,9293,2012.955,39.6,10,4.1,7866,10733
5801,2010174+4800210,302.5725,48.00589,7684,2011.092,36.2,10,3.4,6272,9108
5802,VCV96RN73,302.8184,88.19847,14090,2005.807,65.3,40,2.9,13732,16709
5804,MCG-02-51-008,304.2767,-12.09694,5578,2012.955,40.6,10,4.1,4185,6983
5805,UGC-11537,304.6545,-12.09694,4751,2005.839,54.4,5,7.6,4612,7417
5806,IGRJ20187+4041,304.6613,40.68339,4300,2016.458,57.3,2,10.9,3005,5606
5807,CGCG424-001,304.9875,15.37722,4371,2010.122,33.2,10,3.1,2989,5765
5808,IGRJ20216+4359,305.4541,44.011,5100,2016.458,61.1,3,11.6,3799,6413
5809,ESO462-G009,305.4647,-31.28972000000001,5779,2014.066,60.2,10,6.9,4385,7186
5810,ESO340-G022,305.8268,-38.61394,16877,2014.066,71.8,8,9.5,15380,18388
5811,2MASXJ20232535+,305.8557,11.52633,16905,2014.063,45.5,10,4.3,15407,18416
5812,NGC6916,305.8879,58.34408000000001,3101,2008.399,50.8,10,4.5,1731,4483
5813,NGC6906,305.8912,6.44364,4849,2005.839,51.5,5,6.8,4710,7517
