MPA_index,is_maser,z,v_disp,kcor_mag_rband,D4000,H_alpha_flux,OIII_5007_flux,HaHb,O3Hb,N2Ha,S2Ha,O1Ha,maser_lum,maser_morphology,Classify1,Classify2,Classify3,Optical_class
668642,0,0.03880318626761437,62.07008361816406,18.646848678588867,1.4925795793533323,53.118690490722656,22.318952560424805,0.5913998057230593,0.2148262547692065,-0.2802394501685349,-0.35026743808961225,-1.2138821867472318,0.0,0,Composite,HII,Seyfert,Ambiguous
93773,0,0.049030762165784836,115.63148498535156,17.62543487548828,1.84596586227417,87.33129119873047,123.5964126586914,0.6186302118003123,0.7694661962176504,0.08025315497596702,-0.04856406223262784,-0.7867530922951733,0.0,0,HII,Seyfert,Seyfert,Ambiguous
854479,0,0.029849275946617126,47.87541580200195,17.605365753173828,1.6298164129257202,12.414867401123047,7.6738362312316895,0.5013305194952045,0.2924009607297953,0.15102994473236936,0.04966085090714175,-1.7449907771075837,0.0,0,HII,LINER,HII,Ambiguous
854498,0,0.030837306752800938,155.02085876464844,15.58157730102539,1.5856029987335205,849.9921875,488.447021484375,0.7385623819307319,0.4979649135620378,-0.08915200789252904,-0.32180631056410675,-1.0016439827371668,0.0,0,AGN,Seyfert,Seyfert,Seyfert
397959,0,0.04984448105096817,128.38189697265622,16.768999099731445,1.4029145240783691,1308.6409912109375,480.035400390625,0.6464501504549415,0.210902896424054,-0.19172261672253546,-0.4710480554320242,-1.3758874862047248,0.0,0,Composite,HII,HII,HII
94337,0,0.01678585633635521,127.05033111572266,15.74785614013672,1.7766733169555664,799.1553955078125,134.19093322753906,0.7683440458405059,-0.0065640169132771846,-0.133381505934789,-0.2627851632672145,-1.0553044595520358,0.0,0,Composite,HII,LINER,Ambiguous
429173,0,0.11142809689044952,160.14695739746094,18.24293708801269,1.6851639747619631,111.70922088623048,7.75461483001709,0.688667088097543,-0.4698617033714301,-0.4356719369784545,-0.7237506790436558,-1.8659294740149808,0.0,0,HII,HII,HII,HII
94329,0,0.016633829101920128,71.0934829711914,17.089523315429688,1.4323121309280396,1147.3199462890625,39.345970153808594,0.7649437452406087,-0.6998405404896838,-0.4302219957954433,-0.5730084777651065,-1.5674727790565903,0.0,0,HII,HII,HII,HII
94571,0,0.02994575537741184,64.24288177490234,17.88806915283203,1.748586893081665,98.30406951904295,15.994245529174805,0.7758936582171082,-0.012714079960336449,-0.28530593583088965,-0.394658845804587,-1.4790542958547233,0.0,0,Composite,HII,HII,HII
141111,0,0.04322430118918419,81.65571594238281,17.929601669311523,1.8472079038619995,82.14014434814453,39.86051940917969,0.8123469007761751,0.498334392603279,-0.26375394428055016,-0.4178295249613682,-1.4399293129159227,0.0,0,AGN,Seyfert,Seyfert,Seyfert
141409,0,0.014926042407751085,67.52533721923828,16.510229110717773,0.0,241.39122009277344,54.4366340637207,0.5888552297427899,-0.057974976117834164,-0.2141487511434471,-0.19105203247500696,-1.2835263596357571,0.0,0,Composite,LINER,HII,Ambiguous
290547,0,0.026055896654725075,96.71531677246094,16.798919677734375,1.3896294832229614,1278.708984375,38.28738784790039,0.8131912232637373,-0.7105247556597404,-0.33206932893584323,-0.5970281642843751,-1.6095626875559168,0.0,0,HII,HII,HII,HII
94628,0,0.031620919704437256,47.50972366333008,18.137470245361328,1.6933114528656006,63.661705017089844,20.868846893310547,0.6423568173486982,0.1579770042501041,-0.1916361247875255,-0.29218523797535234,-1.3670601053644276,0.0,0,Composite,LINER,HII,Ambiguous
94876,0,0.044466432183980935,207.32064819335938,16.333232879638672,2.05288314819336,303.3895263671875,80.49214935302734,0.6364045409718327,0.060157481360872476,-0.27152949878886684,-0.20845124092694567,-0.5792944587450911,0.0,0,Composite,LINER,HII,Ambiguous
290585,0,0.03423988446593285,107.82506561279295,15.873029708862305,1.346937656402588,1502.7308349609375,1302.8138427734375,0.5564704636133336,0.4944716301225484,-0.17609239679680924,-0.5033191151907613,-1.281151330706659,0.0,0,AGN,Seyfert,Seyfert,Seyfert
668541,0,0.017054716125130653,93.59835815429688,16.18601417541504,0.0,393.4991149902344,220.9742431640625,0.6267647889448691,0.3761626841270702,-0.06595464135080949,-0.3796311970291041,-1.2990539536919377,0.0,0,AGN,Seyfert,Seyfert,Seyfert
668963,0,0.017485495656728745,100.95375061035156,16.309257507324222,0.0,1384.65478515625,299.2005920410156,0.7267204441255767,0.06134138179488425,-0.1854104494936117,-0.3390452825186966,-1.23193078973185,0.0,0,Composite,HII,HII,HII
94619,0,0.044341173022985465,205.82785034179688,16.194015502929688,1.8762909173965452,319.18109130859375,85.04717254638672,0.6568985052847924,0.08252122975855572,0.1406503865333276,-0.22482792136131236,-0.8694408725866598,0.0,0,HII,LINER,LINER,Ambiguous
263223,0,0.02495263889431953,81.29845428466797,16.649848937988278,1.690022587776184,582.1119995117188,32.895614624023445,0.7876100154286303,-0.4602585311884997,-0.35811887589500063,-0.4684705700577349,-1.5205721624839852,0.0,0,HII,HII,HII,HII
398338,0,0.048231150954961784,50.80847930908203,17.371450424194336,1.6308493614196775,374.5011901855469,96.6950912475586,0.8233725883669687,0.2353238136831901,0.0020145703263048397,-0.18281790003160575,-0.7529453334455739,0.0,0,AGN,LINER,LINER,LINER
94832,0,0.010814985260367392,76.04671478271484,17.096153259277347,0.0,134.57759094238278,19.34193229675293,0.6068679095792671,-0.23560498142256397,-0.37843069840661453,-0.469494066837184,-1.116121966067277,0.0,0,HII,HII,HII,HII
94261,0,0.0481172539293766,90.22642517089844,16.517356872558597,1.3109124898910522,2308.60302734375,1461.6588134765625,0.6524831567575023,0.4539799055447142,-0.2391310580129749,-0.4639487037153633,-1.3835871928922188,0.0,0,AGN,Seyfert,Seyfert,Seyfert
263236,0,0.024739831686019897,71.4448471069336,16.338241577148438,1.6631307601928709,242.5667724609375,275.7200927734375,0.6375279447827794,0.6931650511178348,0.2431311748488737,-0.042153029727530544,-0.6771899336554718,0.0,0,HII,Seyfert,Seyfert,Ambiguous
669587,0,0.3340596854686737,296.9180603027344,18.756610870361328,2.0355815887451167,6.092874526977539,0.7729926109313965,0.2729995705171265,-0.6236473215989061,0.04969975257389763,0.1139149657415853,-0.19337653037435945,0.0,0,Composite,LINER,HII,Ambiguous
263242,0,0.023654012009501457,172.4192352294922,15.28030014038086,1.7824041843414309,1267.2613525390625,166.8517303466797,0.6509762673029016,-0.2295592082678536,-0.06847271559554438,-0.3086163487258556,-1.1398004207258712,0.0,0,Composite,HII,HII,HII
669586,0,0.026093116030097008,198.19029235839844,15.97482681274414,2.224414587020874,163.8593292236328,77.82444763183594,0.510726947368955,0.18737182158400853,0.05151280603199425,-0.09085981997482873,-1.7429131920557337,0.0,0,HII,LINER,HII,Ambiguous
416390,0,0.011573826894164084,116.44672393798828,15.60032844543457,0.0,1415.254638671875,1111.9027099609377,0.6674860513250725,0.5627182530191567,-0.19223247557172005,-0.5722426939814607,-1.1459568195118524,0.0,0,AGN,Seyfert,Seyfert,Seyfert
140890,0,0.049175545573234565,51.06209945678711,18.148508071899414,1.5413602590560913,242.123779296875,119.04601287841795,0.6754866987647464,0.3671641090674817,-0.3113182619604196,-0.3111870378169046,-1.1518067939073993,0.0,0,Composite,Seyfert,Seyfert,Ambiguous
95471,0,0.024807900190353397,0.0,20.37697982788086,1.3401111364364624,12.272613525390625,3.2063891887664795,0.3902886973222925,-0.19263212531474785,-1.2789068077888308,-0.4634537536559658,-1.4025676388554598,0.0,0,HII,HII,HII,HII
95418,0,0.029512142762541767,116.71112823486328,17.56270980834961,1.9266685247421265,370.04010009765625,43.00335311889648,0.6525228737873673,-0.2822235956457474,-0.6324168932722756,-0.3867918432081118,-0.7152016716935076,0.0,0,HII,HII,LINER,Ambiguous
669765,0,0.018181424587965008,150.7693634033203,16.267087936401367,1.4452118873596191,1031.2139892578123,139.75834655761722,0.9704722856304072,0.102501243673914,-0.0297831246004692,-0.3108142153001848,-0.9272887416508068,0.0,0,AGN,HII,LINER,Ambiguous
789331,0,0.015584377571940422,60.87429428100586,17.654434204101562,0.0,390.2279357910156,59.81902694702149,0.6830802769753949,-0.13139873538790625,-0.4484071662272441,-0.38057843667735614,-1.345058594389752,0.0,0,HII,HII,HII,HII
388848,0,0.047644048929214484,128.68186950683594,16.16048812866211,1.5804094076156616,1092.950927734375,2413.679931640625,0.6229021833737604,0.9669811998594041,-0.017497003408011816,-0.2482343738485001,-0.8122563485964044,0.0,0,AGN,Seyfert,Seyfert,Seyfert
94807,0,0.048552434891462326,156.89041137695312,16.32729148864746,1.7682861089706419,321.5383605957031,83.30127716064453,0.6941677090908335,0.1075865759487196,-0.12131955866517685,-0.3870237782907819,-1.1448237947217306,0.0,0,Composite,HII,Seyfert,Ambiguous
94215,0,0.0165655966848135,114.7032699584961,16.204597473144528,1.875427484512329,129.61393737792972,49.78203964233398,0.6009679574587994,0.1853889400685689,0.02389958082575745,0.014409882263988084,-0.7811715272378588,0.0,0,AGN,LINER,LINER,LINER
670120,0,0.012057294137775898,83.83587646484375,15.980463027954102,0.0,248.82321166992188,340.0691223144531,0.5285358760350771,0.6642121851609201,0.2466051767235981,-0.09927204107528756,-0.6582185071379367,0.0,0,HII,Seyfert,Seyfert,Ambiguous
790356,0,0.014985468238592146,28.077598571777344,17.523954391479492,0.0,251.3380584716797,424.65765380859375,0.4786042808016298,0.7063849808572421,-0.6632949236851083,-0.3997162066852196,-1.1650578346494858,0.0,0,AGN,Seyfert,Seyfert,Seyfert
670205,0,0.043342769145965576,97.70706939697266,17.793489456176758,1.5161211490631104,579.7965698242188,770.1146240234375,0.6253958191675085,0.7486755479674501,-0.5828545230972375,-0.3912739107705954,-1.1639868578877628,0.0,0,AGN,Seyfert,Seyfert,Seyfert
95539,0,0.044562019407749176,162.09510803222656,16.191892623901367,1.6779372692108154,780.1956176757812,652.0183715820312,0.8884356269654511,0.8104919531894114,-0.07157160817936467,-0.6984944221852399,-1.300738926536075,0.0,0,AGN,Seyfert,Seyfert,Seyfert
789781,0,0.015455708838999271,15.20525074005127,18.220718383789066,0.0,166.16110229492188,45.76285171508789,0.5326721738818816,-0.027344111000533067,-0.7525532376726302,-0.3622614255439088,-1.3226142756882742,0.0,0,HII,HII,HII,HII
104378,0,0.04997508972883225,155.36183166503906,17.054401397705078,1.77115797996521,284.94403076171875,183.0637664794922,0.6138562262760846,0.4216990564139255,-0.04945815219458957,-0.4325628493335482,-1.0958024130454522,0.0,0,AGN,Seyfert,Seyfert,Seyfert
263702,0,0.0293403584510088,14.624074935913086,18.643795013427734,1.79694926738739,51.72158432006836,54.96806335449219,0.6772370697436548,0.7036756862406939,-0.2355000515782327,-0.16184549918587246,-1.4883447397771288,0.0,0,AGN,Seyfert,Seyfert,Seyfert
279011,0,0.012850037775933744,155.7064666748047,15.04777717590332,0.0,898.61181640625,299.7670593261719,0.6255665217343751,0.1487783042000241,0.1517348939944986,0.0623386617046627,-0.7165873388527539,0.0,0,HII,LINER,LINER,Ambiguous
146812,0,0.028727883473038673,50.21619415283203,17.37115478515625,1.3761205673217771,630.4304809570312,580.1859741210938,0.5371446161072959,0.5010746388377456,-0.3701786710844868,-0.3815246774919194,-1.0726364972618532,0.0,0,AGN,Seyfert,Seyfert,Seyfert
263741,0,0.029664441943168637,114.40241241455078,16.699892044067386,1.6571688652038574,797.3821411132812,38.85224151611328,0.7852747834025796,-0.5269756414184664,-0.2769060310456651,-0.5388404978716175,-1.5952697441542552,0.0,0,Composite,HII,HII,HII
416747,0,0.027626130729913708,142.8546905517578,16.504419326782227,1.4120256900787354,2375.596435546875,1562.466796875,0.6512569461603439,0.4692950783504137,-0.404042381417187,-0.2751266792710129,-1.1722096082818387,0.0,0,Composite,Seyfert,Seyfert,Ambiguous
789823,0,0.031872060149908066,77.58464813232422,18.236425399780273,1.426469802856445,213.8701019287109,23.04104232788086,0.7087389552427596,-0.2589089994143587,-0.3723881207537229,-0.359654541062064,-1.2382470392450182,0.0,0,HII,HII,HII,HII
790477,0,0.020983079448342323,81.57239532470703,17.516241073608402,1.7486988306045532,269.35400390625,19.763504028320312,0.7368415263945558,-0.3976179626664779,-0.4210305031752584,-0.4718560965771571,-1.3547198298829737,0.0,0,HII,HII,HII,HII
307007,0,0.01406991109251976,66.1268310546875,16.981128692626953,0.0,66.91609954833984,7.129671096801758,0.6988317906075986,-0.27362933235406856,-0.24133473850594897,-0.5810166398298965,-1.1873577831604198,0.0,0,Composite,HII,HII,HII
307202,0,0.014105486683547497,77.0357437133789,16.97622299194336,0.0,51.27125930786133,16.615238189697266,0.4490159027552221,-0.04035151027597937,-0.2005825428632102,-0.5753202454144121,-0.9893699873078132,0.0,0,Composite,HII,LINER,Ambiguous
399054,0,0.025639286264777184,123.88299560546876,16.94914436340332,1.9194498062133791,248.91677856445312,30.13124847412109,0.9182703553770594,0.0012333104221700824,-0.18792165400907912,-0.38803063884597055,-1.2751613233454842,0.0,0,Composite,HII,HII,HII
104390,0,0.02537527121603489,89.4395751953125,16.67464828491211,1.3785353899002075,1868.0419921875,86.55645751953125,0.7448803385667053,-0.5892068222178279,-0.2794127524988433,-0.5513837646722302,-1.7653500872985577,0.0,0,HII,HII,HII,HII
399035,0,0.031398706138133996,132.37174987792972,15.859151840209961,1.5645409822463991,1187.2874755859375,282.9417724609375,0.6897878808826091,0.06692906412224507,0.12842438141150048,-0.3443469987244745,-1.0442964266407646,0.0,0,HII,HII,LINER,Ambiguous
95623,0,0.02504984848201275,51.22072219848633,17.790454864501953,1.734834909439087,113.40074920654295,16.831586837768555,0.6394868100882368,-0.18900405169013226,-0.2648300926307585,-0.5132079156919483,-1.5350268736762755,0.0,0,Composite,HII,HII,HII
399068,0,0.025593049824237823,98.66349029541016,16.422012329101562,1.522320032119751,1279.4366455078125,162.40371704101562,0.6972623786966132,-0.19916044188281135,-0.17370899033700254,-0.4708810574347949,-1.3913365785167449,0.0,0,Composite,HII,HII,HII
279066,0,0.013077236711978912,72.45081329345703,15.18094253540039,0.0,756.8811645507812,110.70012664794922,0.558066192013528,-0.2768133879358578,-0.05381178677314586,-0.21724101484933075,-1.2076390993000865,0.0,0,Composite,HII,HII,HII
279232,0,0.013081070967018604,68.81487274169922,15.151752471923828,0.0,774.4065551757812,115.29085540771484,0.5770252217367154,-0.2501489373123863,-0.07651933927963422,-0.237377529667902,-1.0139651048922234,0.0,0,Composite,HII,LINER,Ambiguous
307280,0,0.013076868839561941,65.98667144775389,15.145212173461914,0.0,504.53997802734375,106.0969467163086,0.6332386014777921,-0.043954096623192135,0.06143472837144925,-0.0694121335501482,-0.819480840050408,0.0,0,HII,LINER,LINER,Ambiguous
141598,0,0.029594920575618744,84.45604705810547,17.533523559570312,1.874794006347656,86.74674224853516,17.281036376953125,0.6600581097790527,-0.040625279774802577,-0.04362261239297885,-0.2317882538494148,-0.9918199239461718,0.0,0,Composite,HII,LINER,Ambiguous
96031,0,0.04693610966205597,69.34783935546875,18.34799575805664,1.7283860445022583,50.83373641967773,7.288460731506348,0.8243042395206509,-0.019211974946644568,-0.3479866674155179,-0.3710950322753431,-1.1215365160144148,0.0,0,Composite,HII,Seyfert,Ambiguous
95812,0,0.02754160575568676,62.90159225463867,17.260536193847653,1.25587797164917,1508.60693359375,290.90191650390625,0.6371032782813514,-0.07772623867969095,-0.3217719704016821,-0.4613694285779173,-1.3873684802587862,0.0,0,Composite,HII,HII,HII
146882,0,0.028338408097624782,43.99828720092773,16.652755737304688,1.5729811191558838,165.71429443359375,122.76532745361328,0.551178610243788,0.4208943647425911,-0.03747523010410898,-0.14310314442640013,-0.9055664570596428,0.0,0,AGN,LINER,Seyfert,Ambiguous
95290,0,0.043984808027744286,178.9775848388672,17.045543670654293,2.02967381477356,132.1514892578125,34.62768173217773,0.7656365081770329,0.18398786367976727,-0.22325300318112384,-0.07317084823445988,-0.7618414506340364,0.0,0,Composite,LINER,LINER,Ambiguous
104542,0,0.05929436162114144,92.57267761230469,18.085521697998047,1.6269922256469729,264.0272827148437,93.1347427368164,0.7438424127862677,0.29130532593813085,-0.17436827513089534,-0.3717711480778476,-1.2317708804481289,0.0,0,AGN,Seyfert,Seyfert,Seyfert
279407,0,0.026652270928025246,86.99332427978516,17.063037872314453,1.5330623388290403,732.5673217773438,38.815128326416016,0.7378890029540008,-0.5379575125619444,-0.3622642406546748,-0.4795742088433291,-1.4354720077209848,0.0,0,HII,HII,HII,HII
790584,0,0.01561437640339136,119.00181579589844,15.96015167236328,1.4598323106765747,1649.9114990234375,124.96048736572266,0.6665237501614543,-0.4541641888400194,-0.3560730557642923,-0.5976231576053935,-1.4622069777907314,0.0,0,HII,HII,HII,HII
95673,0,0.0467117466032505,178.93206787109375,16.492218017578125,2.0668232440948486,357.79376220703125,679.9306640625,0.5522213968086027,0.8310532598005494,0.16537186468425366,-0.09029787919625287,-0.9307340477596264,0.0,0,HII,Seyfert,Seyfert,Ambiguous
790591,0,0.020585466176271442,98.5442123413086,16.803546905517578,1.8119679689407349,168.57249450683594,39.599029541015625,0.6852370912296123,0.05613492049231025,-0.18753206033580727,-0.3837334596183832,-1.3525177722124142,0.0,0,Composite,HII,HII,HII
791441,0,0.02060128003358841,96.83548736572266,16.806926727294922,0.0,169.9072265625,36.63182830810547,0.6438023733113738,-0.02255088253431187,-0.17285652309305485,-0.3902712258829608,-1.1565365489268795,0.0,0,Composite,HII,HII,HII
791490,0,0.014401557855308056,77.50038146972656,17.527400970458984,0.0,268.44375610351557,17.724454879760742,0.8607368441871853,-0.31954357548995505,-0.4232586003836527,-0.5445735717975693,-1.4667593438437925,0.0,0,HII,HII,HII,HII
855320,0,0.030398277565836906,53.32622909545898,18.20162773132324,1.2825547456741333,206.4649200439453,12.572735786437988,0.5847174441485599,-0.6306990391485194,-0.3919237333023411,-0.6239679643634444,-1.5968289937871132,0.0,0,HII,HII,HII,HII
235070,0,0.04052108898758888,106.78023529052734,16.460586547851562,1.8714351654052732,99.24139404296876,41.55182266235352,0.8036876842188698,0.4255849068233336,0.2658883964227417,0.12835873273452167,-0.6116129349644893,0.0,0,HII,LINER,LINER,Ambiguous
307081,0,0.007661511190235616,86.14059448242188,15.773065567016602,0.0,2840.470703125,194.8138885498047,0.7278289478524572,-0.4359414513341937,-0.2895123427280977,-0.4671389115610773,-1.5873215345241205,0.0,0,Composite,HII,HII,HII
671072,0,0.027649609372019768,109.27076721191406,16.63023567199707,1.6468493938446045,923.32470703125,38.3499641418457,0.7414853806251213,-0.6401041140668683,-0.36940341008760735,-0.5985282212554071,-1.7440515358359203,0.0,0,HII,HII,HII,HII
96405,0,0.04567930102348328,56.57085418701172,18.446651458740234,1.5125085115432741,96.97889709472656,203.4307098388672,0.6209696412699548,0.9427089150338556,-0.2477481849154227,-0.28341076307014695,-1.063175149836889,0.0,0,AGN,Seyfert,Seyfert,Seyfert
96514,0,0.0261046439409256,143.3687286376953,16.098625183105472,1.6883585453033447,1147.470458984375,845.80029296875,0.6496810814649451,0.5172073990338429,-0.05565821907940904,-0.362249134375738,-1.2333008576131357,0.0,0,AGN,Seyfert,Seyfert,Seyfert
110311,0,0.0261329896748066,130.66813659667972,16.219947814941403,1.6334675550460815,1203.2467041015625,833.0309448242188,0.6316082716808662,0.4719147254968669,-0.07682449384739168,-0.3789886165326609,-1.2192066743369625,0.0,0,AGN,Seyfert,Seyfert,Seyfert
109951,0,0.02609710954129696,143.05938720703125,16.264392852783207,1.7024117708206177,1232.4512939453125,845.9346313476562,0.6485039726436266,0.4850710122403189,-0.06675070489970085,-0.3889608708628432,-1.3539555189483294,0.0,0,AGN,Seyfert,Seyfert,Seyfert
109580,0,0.02612120658159256,148.6109619140625,16.239171981811527,1.6364339590072632,1193.271728515625,829.3547973632812,0.6354588466234645,0.4774598565183956,-0.06372798580190196,-0.3607626558592609,-1.266771072971696,0.0,0,AGN,Seyfert,Seyfert,Seyfert
534793,0,0.026646511629223824,70.19068908691406,17.239940643310547,1.7343335151672363,219.9374847412109,29.542804718017575,0.722935097286199,-0.14891243302652898,-0.2685608559744946,-0.2838678800993679,-1.0926123744379088,0.0,0,Composite,HII,HII,HII
104816,0,0.042605362832546234,137.62106323242188,16.28779411315918,1.802872896194458,132.402587890625,40.932804107666016,0.7696242452805042,0.2597992686097795,0.04536631038673467,-0.08089033357673102,-0.8058864572863919,0.0,0,AGN,LINER,LINER,LINER
104568,0,0.0347137525677681,86.95841217041016,18.110090255737305,1.7819210290908811,71.02721405029297,19.80575180053711,0.6978867315882521,0.14325328352194394,-0.2100780125126015,-0.3192857188504887,-1.7237571423912441,0.0,0,Composite,HII,HII,HII
307673,0,0.024997178465127945,130.88700866699222,16.889474868774414,1.4781185388565063,2117.446533203125,105.3099594116211,0.7597296262632631,-0.5436133812986017,-0.3238521149223822,-0.5531206310857253,-1.6607129308602475,0.0,0,HII,HII,HII,HII
104853,0,0.02663516439497471,89.36106872558594,17.126405715942386,1.5381432771682741,955.3983154296876,89.07954406738281,0.7687736700665022,-0.26163281559411344,-0.337683814464762,-0.4766508139812245,-1.5716557080486202,0.0,0,Composite,HII,HII,HII
394109,0,0.041022147983312614,129.23301696777344,16.284568786621097,1.8693406581878664,293.9471740722656,128.23252868652344,0.7157412493132964,0.3554701663960042,-0.00652628524249574,-0.21920526226713052,-1.1733024979763431,0.0,0,AGN,Seyfert,Seyfert,Seyfert
141951,0,0.0025718396063894033,0.0,18.783864974975586,0.0,87.35003662109375,21.580949783325195,0.4782800720662104,-0.12891246514584462,-0.9333670280827552,-0.4915691008068443,-1.5647372358111342,0.0,0,HII,HII,HII,HII
290780,0,0.02472198754549026,48.12324523925781,18.070049285888672,1.3201664686203003,361.54345703125,370.1055908203125,0.6018894897814882,0.6120546290113025,-0.3953140462271556,-0.43272200678591694,-1.0855602613792923,0.0,0,AGN,Seyfert,Seyfert,Seyfert
96956,0,0.030936364084482193,131.86537170410156,16.868457794189453,1.9100737571716309,479.2960510253906,1120.7646484375,0.6239512111030961,0.9928617841188137,-0.09181089718343798,-0.16566261974042992,-0.8484762443480507,0.0,0,AGN,Seyfert,Seyfert,Seyfert
263980,0,0.02875176630914212,92.68640899658205,17.033031463623047,1.4899146556854248,829.6864013671875,25.677852630615234,0.7282654570099023,-0.7810898129730269,-0.4508898074342166,-0.6052317465461013,-1.6804453951920586,0.0,0,HII,HII,HII,HII
147174,0,0.03454218432307244,110.79997253417969,17.13983154296875,1.7224615812301636,82.7084732055664,40.91863250732422,0.5012879988081806,0.1956591062101852,-0.18987159727333228,-0.1399581815006105,-1.1618277441494829,0.0,0,Composite,LINER,Seyfert,Ambiguous
611111,0,0.029357571154832836,136.08906555175778,16.626394271850586,1.5861992835998535,1320.52294921875,48.05977249145508,0.9234797007631768,-0.5154845418192893,-0.2482063664802253,-0.5325439402794654,-1.4263862832633472,0.0,0,Composite,HII,HII,HII
104902,0,0.035237733274698264,144.080322265625,15.491081237792967,0.0,339.96978759765625,397.04132080078125,0.8045731787575149,0.8719685617597436,0.2318359578029312,0.013674667028602093,-0.6396910472055201,0.0,0,HII,Seyfert,Seyfert,Ambiguous
97023,0,0.02478858456015587,71.84432220458984,17.881746292114258,1.5943236351013184,156.94259643554688,33.155223846435554,0.6133393138758649,-0.06184955497842436,-0.40245325822773337,-0.3987020620745848,-1.2194603870510496,0.0,0,HII,HII,HII,HII
417893,0,0.01459143962711096,38.06729507446289,17.562681198120114,0.0,114.43183135986328,9.951099395751953,0.5385467819247616,-0.5221290023161922,-0.4292339165761838,-0.5719350944769249,-2.2540306925012654,0.0,0,HII,HII,HII,HII
104884,0,0.05128636211156845,69.72499084472656,17.941761016845703,1.505287766456604,123.42777252197266,110.82697296142578,0.5731961048732946,0.5264286848697391,-0.18386305409118653,-0.3056201599411005,-0.962456367040016,0.0,0,AGN,Seyfert,Seyfert,Seyfert
394166,0,0.013018752448260784,121.90955352783205,16.841850280761722,1.3530569076538086,979.4157104492188,59.80871963500977,0.6644255102577304,-0.549777050558136,-0.4591335647179962,-0.5949974026119712,-1.6344730452699672,0.0,0,HII,HII,HII,HII
394484,0,0.013391678221523762,94.54781341552734,15.22992706298828,0.0,1131.867919921875,307.3954162597656,0.5694790951567398,0.0033807313066166237,-0.2537026699145057,-0.5395880644597848,-1.4229167193042624,0.0,0,Composite,HII,HII,HII
110357,0,0.014240315183997153,75.65222930908203,17.32989501953125,0.0,1467.0120849609375,521.2095336914061,0.6871317369403188,0.23771039644868494,-0.4278848428596115,-0.5010912881437874,-1.7646858621072417,0.0,0,Composite,HII,HII,HII
109994,0,0.014228999614715574,66.26631927490234,17.367170333862305,0.0,1564.84033203125,551.2633666992189,0.6848601613860847,0.23174926345002306,-0.44433016299127104,-0.5067923527183332,-1.8178637833750129,0.0,0,Composite,HII,HII,HII
109639,0,0.014223077334463596,68.13505554199219,17.329994201660153,0.0,1564.54296875,554.3963623046875,0.6799822320981381,0.22941510892047556,-0.4394109073415134,-0.5155845622501399,-1.7323349712928957,0.0,0,Composite,HII,HII,HII
791777,0,0.03185342252254486,75.0262680053711,17.390655517578125,1.4385097026824951,1047.90478515625,35.47751998901367,0.7224588009641706,-0.7479097691451444,-0.4019087191769295,-0.5535840446859335,-1.6221852419573026,0.0,0,HII,HII,HII,HII
663518,0,0.03620706126093864,162.6356964111328,16.36697769165039,2.0209603309631348,443.6539916992188,522.3966674804689,0.8712369799715483,0.9421929843960068,0.1059335801271666,-0.11514002931361154,-0.7650911352548445,0.0,0,HII,Seyfert,Seyfert,Ambiguous
791864,0,0.037025678902864456,107.35010528564452,16.88056755065918,1.8404823541641235,220.77706909179688,73.40374755859375,0.613066823357665,0.1348310927279351,-0.035834702312977015,-0.1565418671502365,-0.9708529131234188,0.0,0,AGN,LINER,LINER,LINER
820328,0,0.014013166539371014,50.831275939941406,18.22610664367676,0.0,62.83796691894531,13.117149353027346,0.6107178480629688,-0.06966481373276223,-0.8542373985807905,-0.25240640896043826,-0.980588760617106,0.0,0,HII,HII,LINER,Ambiguous
96192,0,0.03578377515077591,48.26491928100586,17.92597198486328,1.7052899599075315,54.692283630371094,13.881022453308105,0.5211457268794966,-0.0743588737600389,-0.1939210669250377,-0.13088304267007972,-1.1916825998722451,0.0,0,Composite,LINER,HII,Ambiguous
791767,0,0.02582015469670296,65.23985290527344,18.012420654296875,1.6976031064987185,119.62312316894531,12.110493659973145,0.8626787472225953,-0.13197454309075154,-0.228227948302142,-0.3895163831061887,-1.3446064006455698,0.0,0,Composite,HII,HII,HII
264272,0,0.028107011690735817,121.43624877929688,16.614971160888672,1.3891891241073608,1424.6112060546875,65.08523559570311,0.8326573204531831,-0.5075565545003651,-0.3030485881629646,-0.5482413859136542,-1.4832398274079992,0.0,0,HII,HII,HII,HII
264455,0,0.02832842245697975,90.17961120605469,16.942096710205078,1.3678255081176758,1477.0352783203125,49.62252426147461,0.8075124858417699,-0.6661995297811351,-0.380655466013809,-0.5632952717216477,-1.6279959097164949,0.0,0,HII,HII,HII,HII
147061,0,0.01299210824072361,230.47052001953125,14.770708084106445,2.137306928634644,558.674072265625,214.67938232421875,0.7519105267944691,0.3365423473817051,0.14965783807820124,-0.18174533128669024,-0.9061708793191132,0.0,0,HII,LINER,Seyfert,Ambiguous
821098,0,0.0203458983451128,74.02694702148438,16.519515991210938,1.4893569946289062,1552.0657958984375,92.3572769165039,0.7533691100474956,-0.4720698984854338,-0.3787518641210845,-0.6771989691394388,-1.6269789066389186,0.0,0,HII,HII,HII,HII
147048,0,0.012058045715093613,160.69711303710938,15.090356826782227,0.0,355.88006591796875,152.39776611328125,0.5981496805681021,0.2298246192765533,0.1075653716936856,-0.18180747383419385,-0.8443176877721499,0.0,0,HII,LINER,LINER,Ambiguous
